,RegionID,RegionName,StateName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
1061,10315,Beavercreek,Ohio,1062,,,,,,,,167200,169200,162600,148000,150600,161900,173400,162700,152000,142700,145500,153400,162200,159900,158700,159100,171800,164700,162400,154200,147200,140700,140700,147100,147100,143700,143000,143300,154400,150600,153300,147200,157700,158000,162300,157700,159300,152800,150600,142500,140100,151700,157600,158300,145900,143300,147700,156100,160500,161400,158100,157800,158600,158800,160300,160700,164400,168700,166600,165100,163200,165300,167500,166700,168800,169800,168100,166000,170600,171400,169900,162600,159800,164900,167600,171400,171300,160600,165500,172400,183400,179300,174200,176100,175600,174600,178000,182200,195700,191900,190400,181800,181200,184400,185600,189900,191100,193000,191300,198100,202500,210800,201400,192800,190700,192600,196300,194800,194900,197200,200300,204700,224100,226500,238000,224700
1062,272603,La Porte,Indiana,1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159800,161600,136100,117100,119400,123500,136200,132500,129200,123300,124300,132000,125200,126800,126800,129600,131300,125200,125100,124000,126800,127800,132300,134900,133100,130100,129200,134100,126500,126700,120600,122900,120500,125800,132700,142500,144700,139500,125300,121900,131300,140500,140900,139600,140600,141100,135700,129200,130600,130400,135100,130900,131100,130200,134000,135400,145600,143200,144200,132200,140300,142000,148900,145900,141200,144000,150900,157000,159100,145800,138500,130700,143700,154400,157100,154000,149400,143400,134800,132200,147000,158000,145100,145800,
1063,11685,Grass Valley,California,1064,250000,246800,258600,255400,249700,232900,241000,243800,245800,238400,228000,224800,224700,230100,222700,216300,212900,215700,220200,212100,208100,194100,202000,200700,209700,194400,203700,191800,197700,209100,221100,227900,217200,225700,234100,229200,231300,232700,254200,263300,275400,264800,272900,267000,270400,262800,267600,268200,269100,280700,282400,289800,269400,281400,284200,298200,299600,299400,291200,293700,307000,323500,327000,312100,320400,316100,322000,313600,322600,331300,342800,344500,346500,328500,333600,333100,344800,340000,339100,340700,340300,348100,352000,355900,354100,346000,341000,360100,367400,376200,353500,349500,367200,382000,391500,385400,383100,394900,389600,393000,384900,400100,406800,430600,415900,406100,384000,386500,396400,405300,398700,392500,388500,401200,410800,412400,410900,411300,420000,419500,406500,399400,
1064,4529,Egg Harbor Township,New Jersey,1065,214400,208200,206000,194300,187900,193300,199700,206400,202800,204000,217100,218400,226100,199400,191200,186300,213800,231300,222800,200900,185800,200200,210000,206300,198100,204500,208600,207400,203400,213800,209800,202400,190400,187800,193500,197000,210900,225100,220500,202900,190400,202200,218400,211000,210700,202600,213400,213600,208900,191400,187100,191100,197000,197900,198200,203800,197300,184800,175200,178000,182500,186700,182800,177500,177900,177200,179700,171100,168600,178800,177400,171800,172800,172200,183100,171800,172600,164000,161900,166000,175000,181500,194200,188600,178900,167400,160800,166900,165600,171700,165900,166000,166200,174400,173800,176600,179800,177400,153900,161800,167000,190500,181000,181800,179500,173600,174400,175100,183900,183900,183900,180100,185000,189400,200400,203400,200000,192700,192300,203000,223500,224000,
1065,23785,Bountiful,Utah,1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287700,283300,283800,293800,301000,311900,312300,314700,316900,315800,323800,324800,327000,320700,324800,331200,338800,340800,338900,340200,335600,331200,337200,340400,338300,340300,348100,365800,348300
1066,27747,Wallingford,Connecticut,1067,221600,228200,235900,252800,241000,231000,220900,221000,217800,219900,218200,212800,196400,215100,231500,255100,246500,235200,230500,215600,218000,217100,235500,226800,220000,204900,227200,246200,246900,235900,206200,215500,211200,210200,197100,193500,195400,217900,227000,238100,227000,216400,214800,216500,217200,211300,208800,215500,220100,227400,221000,224500,222400,223400,219900,218700,216000,224900,213300,225000,227500,229200,229400,225000,228400,222400,227100,224900,231500,216400,218900,203300,212600,213100,224600,221600,220400,222000,226600,230500,227400,227400,224300,233800,237400,241700,219700,209800,196900,217900,223000,233600,232200,231800,231200,224200,213100,212200,213600,232000,235500,238100,230100,222900,222500,233800,245400,238500,231300,216900,232300,230100,240200,231400,232100,231600,234500,237200,235100,236000,242700,254300,
1067,20789,Thomasville,North Carolina,1068,115100,110800,100000,84700,89600,90100,84600,86300,84400,85500,80400,72600,67500,62400,67600,71400,81000,87400,91300,92100,87000,86900,76400,76200,68900,66500,70200,75900,84500,85900,83900,82100,73400,87000,89400,88700,74600,76300,86200,89800,88000,81700,79900,79600,87500,86600,89100,84300,86500,83900,83700,76800,77400,82200,94000,96300,94500,92000,89300,88100,91300,99700,104700,109700,107400,105200,97900,94400,91900,95800,98800,101600,110200,113300,111000,104000,106400,111800,113900,116000,112800,110900,108000,109600,110700,105500,105300,103000,106800,110200,111100,110500,113800,118800,121600,123100,122200,123800,120100,117200,115800,114400,120900,125100,127700,128200,126400,127200,125800,122400,129000,129600,137500,132000,132800,129200,125100,127100,126200,134100,113500,117000,116600
1068,46389,Mandeville,Louisiana,1069,228300,262200,262800,265000,239400,253200,249800,246800,229400,216900,217800,216700,224700,212200,203600,201000,221100,228600,213600,208300,217600,234400,234600,243100,244700,242100,237900,241200,236600,225900,221500,222400,229500,218000,210500,209700,224700,237100,236400,246100,250500,254500,244400,239900,234700,236600,230800,221000,215700,236200,249700,249800,238300,232300,232400,244900,248800,246600,235800,248200,255800,251800,231000,213100,210000,213900,220600,222000,220500,218600,216300,225500,234900,230100,224300,221500,226500,230800,236600,243600,234800,235200,234700,244900,236400,228500,233200,238800,254500,245800,250500,243700,254100,252400,251400,242100,249800,264100,261500,259400,234300,239700,238200,246800,248100,251100,266600,261500,254300,251100,269700,286700,275800,265800,247600,246200,247800,267300,286500,286400,295900,306200,303400
1069,32912,Moline,Illinois,1070,85400,77400,78900,84300,93500,93500,93000,90700,92300,94200,90900,85700,86900,90200,90500,88300,81400,86000,82000,93500,92600,93400,86500,83000,78800,81300,77700,81200,76700,83700,83200,85400,80500,81500,80100,86000,89800,91300,89700,83300,81500,80000,80600,89600,89000,92000,90800,87900,91300,84900,95100,94300,93200,88900,88500,95700,93700,94200,87100,91300,99500,106300,101600,87600,88500,91400,102100,94700,93600,86200,91400,94000,91300,91300,94200,99000,100200,97700,96000,90600,87900,87100,85800,89800,88900,82200,76700,80500,92800,93900,94000,92800,98800,97000,99000,92000,93800,101100,101000,106900,101200,107900,103500,105100,107700,114500,116400,114800,108900,102200,95500,102600,105800,109500,103500,101800,101200,105100,106800,112300,118500,108400,100200
1070,37111,Altoona,Pennsylvania,1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,73200,70700,70800,81700,74400,70000,64000,70800,73200,76900,75900,74500,70900,69700,74000,73600,75300,72700,74800,76600,73200,71200,62200,63800,59600,69300,69500,63900,64200,64200,72300,70600,70800,69600,69900,68100,72700,72800,75500,75100,72100,73200,75000,73400,74800,71100,77600,77600,77800,78000,75200,68300,63900,61700,66500,70800,73500,77000,72500,76100,73700,73400,70600,78400,91800,90900,86600,72700,74000,84000,78300,77000,68900,78600,76800,71400,70500,75400,74600,77600,76000,73900,79100,74400,81400,72200,88200,84600,85400,74400,74400,73000,74800,71200,76800,
1071,43936,Arlington,Massachusetts,1072,406600,427800,418700,445800,430400,444400,457900,470300,485400,467600,466500,454400,439700,441400,412400,422800,402500,432800,436700,444400,435900,418900,427800,426100,429300,433900,434400,438300,430500,427700,437000,435100,447500,451000,452600,457900,456600,454700,427100,421900,416800,429700,428500,442500,462400,483400,496700,506500,501700,512100,512000,516700,513500,510500,524700,520300,519900,509000,519700,508700,531600,514700,537900,533800,552500,566600,567200,566100,550800,554700,541300,559900,561700,566700,552300,539500,528100,527300,547000,577800,584100,583400,589800,610500,614400,614800,599600,615500,641400,649200,641400,625000,643500,638400,639800,623500,633500,640200,663200,697700,699700,695300,674800,682500,665900,686800,685300,681600,646800,665700,688800,681700,675600,685500,711200,715300,717600,730400,734400,716800,683700,654400,707700
1072,124045,Country Club,Florida,1073,,,,,,,,,,,,,,,,61900,65000,68400,74000,79200,78600,82500,85500,84100,87700,82500,82400,77300,76300,81600,86800,90900,91800,101200,98500,108300,103600,111400,107900,99600,100200,104400,118300,122400,122400,121100,124900,129700,132100,128300,126700,126000,132000,130300,130900,129100,135400,137300,138800,137400,139200,142200,147500,149500,140500,134900,136300,153300,159900,167200,163100,157300,156000,147900,160300,149600,163500,161000,172800,171100,175200,193000,199100,198200,179900,176800,179300,187800,193100,203400,199500,208500,198200,202800,194500,199400,206500,215900,212300,207000,199900,216300,220800,216400,206300,203200,197100,198600,196500,214500,211800,216000,218200,229800,223400,229100,226500,247900,235900,236600,237400,253400,260000
1073,39329,Lake Stevens,Washington,1074,250100,249900,240200,229500,234600,241300,238900,241400,233900,235400,218000,221800,219100,219000,216900,214200,211500,196000,194900,195600,200500,199800,205500,210000,209400,200200,197700,195400,234000,236900,242500,213900,209700,213200,217700,221500,220600,219800,232800,245100,243200,238800,234600,250900,256000,259600,259700,255300,254300,258300,265800,269300,262900,260200,262000,261200,265000,270400,280200,284100,283900,280000,282300,279200,280000,282400,286300,291100,292000,295200,293900,301200,304300,304400,300600,302600,310200,311300,316400,312500,319300,319500,329100,328700,335500,338900,343900,343800,353500,361000,368600,370200,365700,366400,366000,370900,378500,385700,386100,390700,392300,400100,394000,396100,397600,399600,391000,401300,406500,418900,412700,410700,414000,416200,418600,414900,420000,428300,433400,429100,445000,450700,
1074,31724,Georgetown,Kentucky,1075,138900,134200,135200,133900,135500,135600,133300,131900,134100,131700,141200,143100,147300,146300,141300,138600,128300,133700,135200,142200,143400,137900,140000,134400,133700,124800,118800,128900,135300,145000,142400,137300,137800,139800,149600,141500,134800,128200,134300,136000,142700,140900,143900,138400,141600,137000,135400,134100,140400,142000,141900,140700,141900,138900,140600,145900,145500,145000,140100,143400,142200,144100,146100,146600,142800,143300,144200,153300,155100,160500,155400,157100,158000,157100,154800,162700,166500,170700,163300,161500,165100,165700,169100,166600,160600,159900,161900,166800,167500,166500,163700,165500,166400,170500,173600,174600,179400,186100,188100,194000,193900,201100,198100,192900,187200,187300,194400,199800,203000,194100,188100,185000,187600,197200,193800,192800,198100,211600,220100,209300,206400,198100,199100
1075,53145,Mansfield,Ohio,1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65100,69700,73900,77900,74900,70400,66900,62700,70900,78000,83700,81700,73100,70900,70900,68100,71500,69700,75200,78300,78200,80800,74200,89700,91100,99200,91300,85700,79000,73900,82200,87300,95000,102200,,
1076,37279,Barnstable,Massachusetts,1077,280400,302100,298200,286300,265400,275000,280300,294800,277300,261700,254500,267800,295900,292300,292300,284300,289600,270600,266400,255600,263300,268200,275600,320600,340300,334800,302600,282200,299100,295500,305800,299300,301600,288000,291300,302800,315600,305200,296900,277400,292700,301600,318500,315600,307600,311500,312800,306500,321100,320900,322800,303100,305800,306700,303000,305600,306700,318300,305200,300900,292200,300000,307600,307600,300300,293000,298500,303500,313400,303200,325300,332900,354200,328500,314500,300800,309800,311400,316000,308800,304700,305900,323000,337900,346600,351600,347800,345800,333900,335400,332800,338400,341000,340400,341800,350400,353800,357000,356500,357500,363900,365700,367900,366300,360000,361000,359400,363000,362500,359200,367900,372500,377300,369700,367900,376900,373300,365800,349500,360400,380500,387200,396100
1077,13218,Patchogue,New York,1078,237800,248800,251600,268100,261900,260800,258100,249500,260600,257900,260400,237900,228400,212700,214400,238000,259000,258000,250400,237500,239100,210900,202700,219100,236300,257700,245400,258600,241300,251400,235800,245000,239000,241400,259300,242900,245900,221300,230900,225300,233600,233200,232400,227300,240400,237700,237300,223000,223200,234900,242900,249600,237600,237200,242400,250500,249900,248900,241500,247200,246800,258100,256700,269800,252800,249400,242400,253100,256200,256300,263700,267300,266600,263800,251700,262800,268400,278500,263700,264800,272100,277900,280100,280800,283900,292700,275000,263400,250400,273600,282800,284700,277300,288400,290600,292500,278400,283000,281500,291100,293700,303400,306400,312100,314700,316600,316000,308900,314800,317200,327900,335100,341500,349800,343200,344000,340900,348800,340200,337400,335000,353900,364200
1078,23553,Austell,Georgia,1079,80000,76900,69800,57500,58600,57500,60000,58600,57400,66700,66900,68500,58700,52100,54700,58600,64400,57100,53500,53000,55300,53400,49900,49200,46300,44200,45600,45200,50900,51300,54800,53900,53100,58700,64500,67900,70800,74600,76800,82300,80200,84700,80900,85000,82800,83100,78000,73400,75200,78200,86500,85400,86500,83000,88700,90400,102000,105400,108100,105800,99800,100900,103800,113200,117700,117900,107400,106300,98600,98500,101000,107500,116600,107700,105200,102300,107500,104300,112300,117000,130700,127700,125500,118200,123500,131000,136600,123100,124100,130100,142500,137900,137000,144200,154100,156200,148500,147100,148500,149800,146600,145300,148900,148700,145100,144600,148800,155700,164100,164500,167700,159600,160100,164400,166300,166100,165500,165900,177200,170700,184200,183100,
1079,50616,Coachella,California,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173200,177500,186900,193500,193700,191700,195800,195700,206800,207800,214700,212100,211400,212200,213800,217900,216700,221800,224100,225300,224000,217600,219000,218500,230200,234900,234900,231900,232600,221900,220800,215000,225300,223300,228100,234700,236200,236200,239800,241700,237600,236300,240100,250000,249500,248800,255600,253500,263100,256200,253900,242300,247000,253700,259100,238600,241900,250000,276700,282500,272800,263000,261700,264500,280800,281700,
1080,22827,Rowland Heights,California,1081,419800,413700,442700,411700,422600,408100,417500,410100,395800,376900,379500,373100,397200,393400,409200,387000,384700,376200,379600,370100,394600,399300,433400,399600,407400,375000,384300,382400,421000,428000,426100,415400,438400,476700,458200,439500,441000,463100,468500,465200,474400,498000,493300,519600,501000,519600,502200,572700,584000,630800,592300,576800,540100,535900,572900,565700,562900,514900,542600,537000,551700,526300,527900,532100,533400,536800,542500,541200,566800,560200,563100,556300,554200,562400,558300,551200,575300,600400,620800,615700,591700,563800,523500,485100,488000,460600,524700,529400,582500,551500,556400,563100,588700,632500,657200,647700,626600,660300,675200,699800,648200,628100,596600,589800,578700,593300,608700,641400,628100,618900,648600,670300,674600,642300,618900,631200,624700,646100,623800,619000,650400,675700,687400
1081,54002,Prescott Valley,Arizona,1082,142200,145500,148500,148800,142200,138100,132800,133700,130200,131900,138400,138500,137800,130900,133300,125900,126200,121700,124600,121400,123100,125100,125300,124000,128700,139200,139400,128400,122700,128900,139100,138500,138900,142600,152900,152600,152900,150100,155900,160000,165900,169500,172100,168400,166500,165400,163200,166000,166900,167700,166000,169500,173500,174500,177100,181700,188600,190500,197600,193300,198400,202600,210600,208800,203000,195700,192400,193100,200600,204300,203500,200700,204200,204300,211000,210800,215500,216600,220100,221400,220300,218600,219300,219400,222700,225700,236900,246400,247200,245300,239000,240600,244600,251900,257000,261700,262400,266400,263300,260200,259900,260400,258700,258500,262200,270300,274300,274900,271300,272200,275200,279800,283100,280200,275900,270600,271100,279500,281100,282200,290300,296600,314600
